"Country","Region/State","City","Zip/Postal Code","Zip to","Weight from","Weight to","Price From","Price To","Item From","Item To","Shipping Price","Algorithm","Delivery Type","Sort order"
"CAN","*","*","E9A 0A5","E9A 0A5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1A1","E9A 1A1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1A9","E9A 1A9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1B2","E9A 1B2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1C6","E9A 1C6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1L7","E9A 1L7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1R7","E9A 1R7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1T2","E9A 1T2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1V8","E9A 1V8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9A 1W2","E9A 1W2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1E6","E9B 1E6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1J7","E9B 1J7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1M5","E9B 1M5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1N1","E9B 1N1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1P3","E9B 1P3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1P4","E9B 1P4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1T8","E9B 1T8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1Y4","E9B 1Y4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 1Z9","E9B 1Z9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 2E9","E9B 2E9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9B 2K3","E9B 2K3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 0A1","E9C 0A1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 0A2","E9C 0A2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 0A3","E9C 0A3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1A6","E9C 1A6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1B9","E9C 1B9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1C2","E9C 1C2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1C3","E9C 1C3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1C5","E9C 1C5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1C7","E9C 1C7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1C8","E9C 1C8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1C9","E9C 1C9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1E3","E9C 1E3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1E4","E9C 1E4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1E6","E9C 1E6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1E7","E9C 1E7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1E8","E9C 1E8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1G6","E9C 1G6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1H2","E9C 1H2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1H4","E9C 1H4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1J2","E9C 1J2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1J3","E9C 1J3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1J5","E9C 1J5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1J6","E9C 1J6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1J8","E9C 1J8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1K7","E9C 1K7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1K8","E9C 1K8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1L3","E9C 1L3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1L4","E9C 1L4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1L6","E9C 1L6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1L9","E9C 1L9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1M1","E9C 1M1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1M2","E9C 1M2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1M3","E9C 1M3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1M5","E9C 1M5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1M6","E9C 1M6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1M7","E9C 1M7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1N1","E9C 1N1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P1","E9C 1P1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P2","E9C 1P2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P3","E9C 1P3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P4","E9C 1P4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P5","E9C 1P5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P6","E9C 1P6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P7","E9C 1P7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P8","E9C 1P8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1P9","E9C 1P9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1R1","E9C 1R1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1R2","E9C 1R2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1R3","E9C 1R3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1R4","E9C 1R4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1R9","E9C 1R9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1S1","E9C 1S1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T1","E9C 1T1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T2","E9C 1T2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T3","E9C 1T3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T4","E9C 1T4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T5","E9C 1T5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T6","E9C 1T6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T7","E9C 1T7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T8","E9C 1T8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1T9","E9C 1T9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1V1","E9C 1V1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1V3","E9C 1V3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1V4","E9C 1V4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1V5","E9C 1V5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1V6","E9C 1V6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1V7","E9C 1V7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1V8","E9C 1V8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1V9","E9C 1V9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1W1","E9C 1W1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1W4","E9C 1W4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1W5","E9C 1W5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1X5","E9C 1X5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Y4","E9C 1Y4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Y5","E9C 1Y5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Y6","E9C 1Y6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Y7","E9C 1Y7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Y8","E9C 1Y8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Y9","E9C 1Y9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Z1","E9C 1Z1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Z2","E9C 1Z2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 1Z3","E9C 1Z3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2A3","E9C 2A3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2A4","E9C 2A4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2A5","E9C 2A5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2A6","E9C 2A6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2A7","E9C 2A7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2A8","E9C 2A8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2A9","E9C 2A9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B1","E9C 2B1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B2","E9C 2B2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B3","E9C 2B3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B4","E9C 2B4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B5","E9C 2B5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B6","E9C 2B6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B7","E9C 2B7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B8","E9C 2B8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2B9","E9C 2B9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C1","E9C 2C1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C2","E9C 2C2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C3","E9C 2C3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C4","E9C 2C4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C5","E9C 2C5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C6","E9C 2C6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C7","E9C 2C7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C8","E9C 2C8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2C9","E9C 2C9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2E1","E9C 2E1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2E2","E9C 2E2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2G6","E9C 2G6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2G7","E9C 2G7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2G8","E9C 2G8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2G9","E9C 2G9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H1","E9C 2H1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H2","E9C 2H2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H3","E9C 2H3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H4","E9C 2H4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H5","E9C 2H5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H6","E9C 2H6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H7","E9C 2H7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H8","E9C 2H8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2H9","E9C 2H9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2J1","E9C 2J1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2J2","E9C 2J2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2J3","E9C 2J3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2J4","E9C 2J4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2J7","E9C 2J7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2K5","E9C 2K5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2K6","E9C 2K6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2K7","E9C 2K7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2K8","E9C 2K8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2K9","E9C 2K9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2L1","E9C 2L1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2L2","E9C 2L2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2L3","E9C 2L3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2L5","E9C 2L5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2L6","E9C 2L6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2L9","E9C 2L9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2M1","E9C 2M1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2M4","E9C 2M4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2M5","E9C 2M5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2M6","E9C 2M6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2M7","E9C 2M7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2M8","E9C 2M8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2M9","E9C 2M9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2N1","E9C 2N1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2N3","E9C 2N3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2N4","E9C 2N4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2N7","E9C 2N7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2N8","E9C 2N8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2N9","E9C 2N9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2P1","E9C 2P1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2P2","E9C 2P2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2P4","E9C 2P4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9C 2P6","E9C 2P6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1B2","E9E 1B2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1B3","E9E 1B3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1M3","E9E 1M3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1M4","E9E 1M4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1M5","E9E 1M5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1M6","E9E 1M6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1M7","E9E 1M7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1M8","E9E 1M8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1M9","E9E 1M9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1P2","E9E 1P2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1V7","E9E 1V7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1W4","E9E 1W4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1W5","E9E 1W5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1W6","E9E 1W6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1W7","E9E 1W7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1W8","E9E 1W8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1W9","E9E 1W9",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1X1","E9E 1X1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1X2","E9E 1X2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1X3","E9E 1X3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1X4","E9E 1X4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1Y1","E9E 1Y1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 1Y2","E9E 1Y2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2C5","E9E 2C5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2E1","E9E 2E1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2E3","E9E 2E3",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2E4","E9E 2E4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2E7","E9E 2E7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2E8","E9E 2E8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2G1","E9E 2G1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2G2","E9E 2G2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2G4","E9E 2G4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2L8","E9E 2L8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2N5","E9E 2N5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2P5","E9E 2P5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2P6","E9E 2P6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2R2","E9E 2R2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2R6","E9E 2R6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2S2","E9E 2S2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2S4","E9E 2S4",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2S8","E9E 2S8",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2T2","E9E 2T2",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2T5","E9E 2T5",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2T6","E9E 2T6",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9E 2T7","E9E 2T7",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","E9H 0A1","E9H 0A1",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","G0C 1X0","G0C 1X0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
"CAN","*","*","G0C 3G0","G0C 3G0",0,"*","*","*","*","*",6000,"W=1@.5724","Remote Shipping East","*"
